X,Y,Z
41.42550000000001,80.46950000000001,2.4145000000000003
41.4555,80.4645,2.4155
41.4555,80.4735,2.4155
41.4515,80.47850000000001,2.4155
41.4575,80.46650000000001,2.4155
41.4515,80.4705,2.4165
41.4485,80.47550000000001,2.4165
41.4155,80.48750000000001,2.4145000000000003
41.419500000000006,80.48150000000001,2.4145000000000003
41.411500000000004,80.4925,2.4155
41.413500000000006,80.4945,2.4155
41.408500000000004,80.4975,2.4155
41.4095,80.5005,2.4155
41.408500000000004,80.50750000000001,2.4155
41.411500000000004,80.4855,2.4165
41.438500000000005,80.50150000000001,2.4165
41.4365,80.50850000000001,2.4165
41.4375,80.51050000000001,2.4165
41.4495,80.4855,2.4155
41.4425,80.4985,2.4155
41.4405,80.50450000000001,2.4155
41.4465,80.4825,2.4165
41.4435,80.4895,2.4165
41.4455,80.4915,2.4165
41.441500000000005,80.4955,2.4165
41.471500000000006,80.4985,2.4175
41.468500000000006,80.50550000000001,2.4175
41.471500000000006,80.50850000000001,2.4165
41.331500000000005,80.51450000000001,2.4165
41.328500000000005,80.52050000000001,2.4165
41.36450000000001,80.51950000000001,2.4165
41.368500000000004,80.5125,2.4165
41.3635,80.52550000000001,2.4165
41.4065,80.51350000000001,2.4155
41.398500000000006,80.5305,2.4155
41.4025,80.5185,2.4165
41.3995,80.52350000000001,2.4165
41.4335,80.5245,2.4155
41.4345,80.5155,2.4165
41.435500000000005,80.51650000000001,2.4165
41.429500000000004,80.5275,2.4165
41.432500000000005,80.5215,2.4165
41.42850000000001,80.53450000000001,2.4165
41.4615,80.51750000000001,2.4175
41.4665,80.5125,2.4175
41.4705,80.51450000000001,2.4165
41.4615,80.5245,2.4175
41.4635,80.52650000000001,2.4165
41.4665,80.5215,2.4165
41.4575,80.5305,2.4175
41.4605,80.5335,2.4165
41.456500000000005,80.53750000000001,2.4175
41.4545,80.6225,2.4185000000000003
41.4525,80.6285,2.4185000000000003
41.4495,80.6345,2.4185000000000003
41.395500000000006,80.66650000000001,2.3065
41.398500000000006,80.66650000000001,2.3055000000000003
41.4025,80.66650000000001,2.3055000000000003
41.4065,80.6675,2.3055000000000003
41.410500000000006,80.66850000000001,2.3055000000000003
41.414500000000004,80.6705,2.3055000000000003
41.4185,80.67150000000001,2.3055000000000003
41.43150000000001,80.67150000000001,2.3065
41.4215,80.6735,2.3055000000000003
41.420500000000004,80.6735,2.3075
41.417500000000004,80.67750000000001,2.3065
41.42250000000001,80.6815,2.3075
41.417500000000004,80.6875,2.3085
41.426500000000004,80.67250000000001,2.3055000000000003
41.429500000000004,80.67450000000001,2.3055000000000003
41.4275,80.6765,2.3075
41.4335,80.6755,2.3055000000000003
41.4375,80.6795,2.3045
41.413500000000006,80.6935,2.3085
41.4125,80.7005,2.3085
41.450500000000005,80.6815,2.3065
41.453500000000005,80.6855,2.3075
41.4645,80.6755,2.3065
41.4585,80.68050000000001,2.3075
41.4515,80.69250000000001,2.3085
41.4465,80.6975,2.3085
41.4425,80.7025,2.3095000000000003
41.420500000000004,80.7095,2.3055000000000003
41.471500000000006,80.6495,2.4205
41.4705,80.6495,2.5335
41.469500000000004,80.64750000000001,2.5415
41.469500000000004,80.64750000000001,2.5485
41.4705,80.64850000000001,2.5555000000000003
41.4945,80.6825,2.3035
41.4975,80.6855,2.3035
41.5015,80.68650000000001,2.3035
41.4885,80.6915,2.3035
41.5045,80.69550000000001,2.3005
41.508500000000005,80.7005,2.2985
41.5125,80.70150000000001,2.2985
41.520500000000006,80.69550000000001,2.3025
41.4795,80.7275,2.2905
41.4765,80.72250000000001,2.2925
41.48350000000001,80.7275,2.2915
41.480500000000006,80.73450000000001,2.2905
41.48650000000001,80.7355,2.2885
41.4825,80.7235,2.2995
41.5155,80.7085,2.2955
41.529500000000006,80.7175,2.2955
41.523500000000006,80.7065,2.2995
41.526500000000006,80.7095,2.2985
41.5065,80.72250000000001,2.2955
41.535500000000006,80.7205,2.2945
41.532500000000006,80.7245,2.2935000000000003
41.535500000000006,80.72850000000001,2.2915
41.535500000000006,80.7215,2.3025
41.480500000000006,80.75150000000001,2.2835
41.4855,80.7475,2.2865
41.480500000000006,80.75150000000001,2.2865
41.490500000000004,80.7385,2.2875
41.4945,80.74050000000001,2.2875
41.4975,80.7415,2.2875
41.5015,80.7455,2.2855000000000003
41.472500000000004,80.7535,2.2835
41.4765,80.75450000000001,2.2835
41.4765,80.75450000000001,2.2865
41.4735,80.75750000000001,2.2845
41.475500000000004,80.75750000000001,2.2845
41.480500000000006,80.75550000000001,2.2835
41.484500000000004,80.7565,2.2835
41.475500000000004,80.76450000000001,2.2835
41.4795,80.76450000000001,2.2835
41.4825,80.76650000000001,2.2835
41.487500000000004,80.76650000000001,2.2845
41.4885,80.75750000000001,2.2835
41.49250000000001,80.75750000000001,2.2835
41.496500000000005,80.7595,2.2835
41.499500000000005,80.7595,2.2835
41.5035,80.7595,2.2865
41.490500000000004,80.76750000000001,2.2845
41.49550000000001,80.76450000000001,2.2855000000000003
41.4945,80.76750000000001,2.2845
41.5035,80.76050000000001,2.2835
41.5005,80.76350000000001,2.2845
41.5105,80.7475,2.2855000000000003
41.5045,80.74950000000001,2.2845
41.5095,80.74950000000001,2.2855000000000003
41.5195,80.7455,2.2875
41.5125,80.75150000000001,2.2845
41.5095,80.75750000000001,2.2865
41.5125,80.75450000000001,2.2845
41.5165,80.75250000000001,2.2845
41.5185,80.75250000000001,2.2865
41.514500000000005,80.7565,2.2865
41.5075,80.76150000000001,2.2835
41.511500000000005,80.76350000000001,2.2835
41.5105,80.76150000000001,2.2845
41.5075,80.76750000000001,2.2845
41.5155,80.76450000000001,2.2835
41.5195,80.76450000000001,2.2835
41.520500000000006,80.75450000000001,2.2845
41.5245,80.75450000000001,2.2845
41.5285,80.7565,2.2845
41.532500000000006,80.7565,2.2845
41.523500000000006,80.76650000000001,2.2835
41.5275,80.76750000000001,2.2835
41.532500000000006,80.7655,2.2845
41.5105,80.7385,2.2925
41.526500000000006,80.74050000000001,2.2995
41.539500000000004,80.7355,2.2895000000000003
41.584500000000006,80.7275,2.2935000000000003
41.542500000000004,80.7395,2.2875
41.5465,80.7425,2.2875
41.5495,80.74650000000001,2.2855000000000003
41.55050000000001,80.7455,2.2865
41.55350000000001,80.74950000000001,2.2855000000000003
41.557500000000005,80.75150000000001,2.2855000000000003
41.536500000000004,80.7595,2.2825
41.55050000000001,80.75450000000001,2.2835
41.551500000000004,80.75450000000001,2.2845
41.548500000000004,80.75850000000001,2.2845
41.5405,80.76150000000001,2.2825
41.542500000000004,80.76050000000001,2.2845
41.538500000000006,80.76450000000001,2.2845
41.544500000000006,80.76150000000001,2.2825
41.54750000000001,80.76050000000001,2.2835
41.54750000000001,80.7625,2.2825
41.545500000000004,80.76650000000001,2.2835
41.551500000000004,80.76450000000001,2.2825
41.5615,80.7535,2.2845
41.5645,80.75550000000001,2.2845
41.5555,80.7655,2.2825
41.5595,80.7655,2.2825
41.563500000000005,80.76750000000001,2.2825
41.5595,80.74350000000001,2.2895000000000003
41.5825,80.7455,2.2845
41.5865,80.7455,2.2865
41.5685,80.75750000000001,2.2845
41.572500000000005,80.75750000000001,2.2845
41.5765,80.7595,2.2835
41.5745,80.7655,2.2835
41.569500000000005,80.76650000000001,2.2845
41.5805,80.76050000000001,2.2835
41.581500000000005,80.76350000000001,2.2835
41.584500000000006,80.75850000000001,2.2835
41.5865,80.75450000000001,2.2845
41.597500000000004,80.75550000000001,2.2815000000000003
41.584500000000006,80.76350000000001,2.2815000000000003
41.587500000000006,80.7655,2.2815000000000003
41.584500000000006,80.7655,2.2825
41.5925,80.7655,2.2815000000000003
41.5955,80.76650000000001,2.2815000000000003
41.599500000000006,80.76750000000001,2.2815000000000003
41.593500000000006,80.7455,2.2905
41.590500000000006,80.7485,2.2985
41.694500000000005,80.6815,2.3025
41.6985,80.68350000000001,2.3025
41.7025,80.6845,2.3025
41.706500000000005,80.68650000000001,2.3025
41.7115,80.6875,2.3035
41.719500000000004,80.6795,2.3015000000000003
41.7165,80.67750000000001,2.3025
41.724500000000006,80.68050000000001,2.3025
41.7105,80.6885,2.3025
41.7145,80.6885,2.3025
41.718500000000006,80.6905,2.3025
41.722500000000004,80.6915,2.3025
41.7265,80.6935,2.3025
