X,Y,Z
-9.527500000000002,-10.7675,-1.6135000000000002
-9.521500000000001,-10.764500000000002,-1.6135000000000002
-9.521500000000001,-10.764500000000002,-1.6075000000000002
-9.527500000000002,-10.7675,-1.6015000000000001
-9.521500000000001,-10.764500000000002,-1.6015000000000001
-9.5145,-10.762500000000001,-1.6125
-9.509500000000001,-10.7605,-1.6125
-9.515500000000001,-10.762500000000001,-1.6065
-9.5145,-10.762500000000001,-1.6005
-9.509500000000001,-10.7605,-1.6065
-9.509500000000001,-10.7605,-1.6005
-9.502500000000001,-10.758500000000002,-1.6295000000000002
-9.4975,-10.755500000000001,-1.6285
-9.4915,-10.7535,-1.6285
-9.5035,-10.758500000000002,-1.6235000000000002
-9.4975,-10.755500000000001,-1.6235000000000002
-9.5035,-10.758500000000002,-1.6175000000000002
-9.4975,-10.755500000000001,-1.6165
-9.4915,-10.752500000000001,-1.6225
-9.4915,-10.7535,-1.6165
-9.5035,-10.758500000000002,-1.6115000000000002
-9.4975,-10.755500000000001,-1.6115000000000002
-9.4915,-10.7535,-1.6105
-9.502500000000001,-10.758500000000002,-1.6055000000000001
-9.4975,-10.755500000000001,-1.6055000000000001
-9.4905,-10.7535,-1.6045
-9.5965,-10.7925,-1.5955000000000001
-9.589500000000001,-10.790500000000002,-1.5955000000000001
-9.5845,-10.787500000000001,-1.5945
-9.5965,-10.791500000000001,-1.5895000000000001
-9.5965,-10.791500000000001,-1.5845
-9.5905,-10.7895,-1.5895000000000001
-9.5845,-10.787500000000001,-1.5885
-9.5775,-10.784500000000001,-1.5945
-9.5775,-10.784500000000001,-1.5885
-9.5965,-10.791500000000001,-1.5785000000000002
-9.589500000000001,-10.790500000000002,-1.5835000000000001
-9.5845,-10.787500000000001,-1.5835000000000001
-9.5905,-10.7895,-1.5775000000000001
-9.5845,-10.787500000000001,-1.5775000000000001
-9.5965,-10.791500000000001,-1.5725000000000002
-9.589500000000001,-10.790500000000002,-1.5715000000000001
-9.5845,-10.787500000000001,-1.5715000000000001
-9.5775,-10.7855,-1.5825000000000002
-9.5775,-10.784500000000001,-1.5765000000000002
-9.5775,-10.784500000000001,-1.5705000000000002
-9.570500000000001,-10.7835,-1.5995000000000001
-9.572500000000002,-10.7825,-1.5935000000000001
-9.5715,-10.7825,-1.5875000000000001
-9.5715,-10.7825,-1.5825000000000002
-9.572500000000002,-10.781500000000001,-1.5765000000000002
-9.5715,-10.7825,-1.5705000000000002
-9.5655,-10.780500000000002,-1.5995000000000001
-9.5655,-10.781500000000001,-1.5935000000000001
-9.5585,-10.777500000000002,-1.5985
-9.5525,-10.7765,-1.5985
-9.5585,-10.778500000000001,-1.5925
-9.553500000000001,-10.775500000000001,-1.5925
-9.5655,-10.780500000000002,-1.5875000000000001
-9.5585,-10.777500000000002,-1.5865
-9.553500000000001,-10.775500000000001,-1.5865
-9.5465,-10.7735,-1.5975000000000001
-9.5395,-10.7705,-1.5975000000000001
-9.5465,-10.7735,-1.5915000000000001
-9.5465,-10.7735,-1.5855000000000001
-9.540500000000002,-10.771500000000001,-1.5915000000000001
-9.5395,-10.7705,-1.5855000000000001
-9.5655,-10.780500000000002,-1.5815000000000001
-9.560500000000001,-10.777500000000002,-1.5815000000000001
-9.553500000000001,-10.775500000000001,-1.5805000000000002
-9.5655,-10.781500000000001,-1.5755000000000001
-9.566500000000001,-10.7795,-1.5695000000000001
-9.5585,-10.777500000000002,-1.5745000000000002
-9.5585,-10.777500000000002,-1.5695000000000001
-9.553500000000001,-10.775500000000001,-1.5745000000000002
-9.553500000000001,-10.774500000000002,-1.5685000000000002
-9.5465,-10.7735,-1.5795000000000001
-9.540500000000002,-10.771500000000001,-1.5795000000000001
-9.5465,-10.7735,-1.5735000000000001
-9.5465,-10.7735,-1.5685000000000002
-9.540500000000002,-10.771500000000001,-1.5735000000000001
-9.5965,-10.791500000000001,-1.5665000000000002
-9.5965,-10.791500000000001,-1.5605000000000002
-9.5905,-10.7895,-1.5655000000000001
-9.5845,-10.787500000000001,-1.5655000000000001
-9.5965,-10.791500000000001,-1.5545000000000002
-9.5905,-10.7895,-1.5595
-9.585500000000001,-10.7865,-1.5595
-9.5905,-10.7895,-1.5535
-9.5775,-10.784500000000001,-1.5645000000000002
-9.5775,-10.784500000000001,-1.5585000000000002
-9.5835,-10.7865,-1.5535
-9.5775,-10.784500000000001,-1.5525000000000002
-9.5965,-10.791500000000001,-1.5485000000000002
-9.5905,-10.7895,-1.5475
-9.5845,-10.787500000000001,-1.5475
-9.5965,-10.791500000000001,-1.5425000000000002
-9.5975,-10.790500000000002,-1.5365000000000002
-9.5905,-10.7885,-1.5425000000000002
-9.585500000000001,-10.7865,-1.5415
-9.5905,-10.7885,-1.5365000000000002
-9.5775,-10.784500000000001,-1.5465000000000002
-9.5775,-10.784500000000001,-1.5415
-9.5715,-10.7825,-1.5645000000000002
-9.5715,-10.7825,-1.5585000000000002
-9.572500000000002,-10.781500000000001,-1.5525000000000002
-9.5715,-10.781500000000001,-1.5465000000000002
-9.5715,-10.781500000000001,-1.5405000000000002
-9.5655,-10.780500000000002,-1.5635000000000001
-9.559500000000002,-10.7765,-1.5635000000000001
-9.553500000000001,-10.774500000000002,-1.5625000000000002
-9.566500000000001,-10.7795,-1.5575
-9.5585,-10.777500000000002,-1.5575
-9.5525,-10.775500000000001,-1.5565000000000002
-9.5465,-10.7735,-1.5625000000000002
-9.5395,-10.7705,-1.5675000000000001
-9.541500000000001,-10.7705,-1.5625000000000002
-9.5465,-10.7735,-1.5565000000000002
-9.541500000000001,-10.7705,-1.5555
-9.5655,-10.780500000000002,-1.5515
-9.5655,-10.780500000000002,-1.5465000000000002
-9.559500000000002,-10.7765,-1.5515
-9.559500000000002,-10.7765,-1.5455
-9.553500000000001,-10.774500000000002,-1.5515
-9.5525,-10.774500000000002,-1.5455
-9.566500000000001,-10.7795,-1.5405000000000002
-9.559500000000002,-10.7765,-1.5395
-9.553500000000001,-10.774500000000002,-1.5395
-9.547500000000001,-10.7725,-1.5505000000000002
-9.547500000000001,-10.7725,-1.5445000000000002
-9.540500000000002,-10.7705,-1.5495
-9.540500000000002,-10.7705,-1.5445000000000002
-9.547500000000001,-10.7725,-1.5385000000000002
-9.541500000000001,-10.7705,-1.5385000000000002
-9.534500000000001,-10.768500000000001,-1.5965
-9.534500000000001,-10.768500000000001,-1.5905
-9.534500000000001,-10.768500000000001,-1.5845
-9.527500000000002,-10.7665,-1.5965
